book_id;title;author;ara;year_published;num_pages;publisher;genre
1400042550;The Plague, The Fall, Exile and the Kingdom, and Selected Essays;Albert Camus;jap;2004;656;Everyman's Library;Romance
679733841;The Rebel;Albert Camus;jap;1992;320;Vintage;Poetry
679720227;The Fall;Albert Camus;jap;1991;147;Vintage;Mystery
141185236;The First Man;Albert Camus;jap;2001;261;Penguin Classics;Horror
691120048;Camus at Combat: Writing 1944-1947;Albert Camus;jap;2006;334;Princeton University Press;Biography
679764011;Resistance, Rebellion and Death: Essays;Albert Camus;jap;1995;288;Vintage;Romance
380731819;I Who Have Never Known Men;Jacqueline Harpman;jap;1998;206;Harper Voyager;Poetry
1883011493;Crime Novels: American Noir of the 1950s;Robert Polito;jap;1997;892;Library of America;Mystery
140237518;Raise High the Roof Beam, Carpenters and Seymour: an Introduction;J.D. Salinger;jap;1998;134;Hamish Hamilton;Horror
1557281300;Sundancers and River Demons: Essays on Landscape and Ritual;Conger Beasley Jr.;jap;1999;229;University of Arkansas Press;Biography
1597800449;The Algebraist;Iain M. Banks;jap;2006;434;Night Shade Books;Biography
2070415724;Entrefer;Iain Banks;jap;2000;442;Gallimard;Romance
553575376;Excession (Culture, #5);Iain M. Banks;jap;1998;499;Bantam Spectra (NY);Poetry
553573586;Feersum Endjinn;Iain M. Banks;jap;1996;311;Spectra;Biography
743421922;Look to Windward (Culture, #7);Iain M. Banks;jap;2002;496;Pocket Books/Simon & Schuster (NY);Romance
743411960;Inversions (Culture, #6);Iain M. Banks;jap;2001;343;Pocket Books;Poetry
3453196791;Exzession (Culture, #5);Iain M. Banks;jap;2002;655;Heyne;Mystery
948877480;Iain Banks' 'The Wasp Factory', 'The Crow Road' and 'Whit';Alan MacGillivray;jap;2001;80;Association for Scottish Literary Studies;Horror
826452477;Iain Banks's 'Complicity': A Reader's Guide;Cairns Craig;jap;2002;96;Bloomsbury Academic;Biography
316640166;A Song Of Stone;Iain Banks;jap;2009;280;Little Brown;Romance
1558749691;Teen Ink  Love and Relationships;Stephanie H. Meyer;jap;2002;358;Health Communications;Poetry
757300634;Teen Ink What Matters;Stephanie H. Meyer;jap;2003;400;HCI Teens;Mystery
1558749136;More Voices, More Visions;Stephanie H. Meyer;jap;2001;300;HCI Teens;Horror
1558748164;Our Voices, Our Visions;Stephanie H. Meyer;jap;2000;300;HCI Teens;Biography
970030827;Herman Melville: Between Charlemagne and the Antemosaic Cosmic Man - Race, Class and the Crisis of Bourgeois Ideology in an American Re;Loren Goldner;jap;2005;292;Queequeg Publications;Biography
801881854;Herman Melville: A Biography;Hershel Parker;jap;2005;928;Johns Hopkins University Press;Romance
192837621;The Confidence-Man;Herman Melville;jap;1999;361;Oxford University Press;Poetry
486269965;Little Italian Girl Paper Doll;Tom Tierney;jap;1992;8;Dover Publications;Mystery
140025596;The Italian Girl;Iris Murdoch;jap;1979;176;Penguin Books;Horror
312264895;The Italian Girl (Ackroyd and Thackeray #5);Patricia Hall;jap;2000;208;St. Martin's Press;Biography
140017704;The Flight from the Enchanter: A Story of Love and Power;Iris Murdoch;jap;1987;288;Penguin Books;Romance
140021540;An Unofficial Rose;Iris Murdoch;jap;1973;288;Penguin Books Ltd;Poetry
61137049;The Stories of Paul Bowles;Paul Bowles;jap;2006;688;Ecco;Mystery
61137367;Days: A Tangier Diary;Paul Bowles;jap;2006;128;Ecco;Horror
1931082197;The Sheltering Sky / Let It Come Down / The Spider's House;Paul Bowles;jap;2002;940;Library of America;Biography
61137030;The Spider's House;Paul Bowles;jap;2006;432;Ecco;Romance
872860027;A Hundred Camels in the Courtyard;Paul Bowles;jap;2001;90;City Lights Publishers;Poetry
61137375;Their Heads are Green and Their Hands are Blue: Scenes from the Non-Christian World;Paul Bowles;jap;2006;240;Ecco;Mystery
1931082200;Collected Stories and Later Writings;Paul Bowles;jap;2002;1050;Library of America;Horror
60834820;The Sheltering Sky;Paul Bowles;jap;2005;313;Ecco Press;Biography
61137391;Let it Come Down;Paul Bowles;jap;2006;304;Ecco;Biography
61139637;Points in Time;Paul Bowles;jap;2006;96;Ecco;Romance
140036113;An Accidental Man;Iris Murdoch;jap;1988;448;Penguin Books Ltd;Poetry
373760035;The Accidental Bodyguard (Accidental, #2);Ann Major;jap;1996;192;Silhouette Desire;Biography
195166604;Picturing the Human: The Moral Thought of Iris Murdoch;Maria Antonaccio;jap;2003;256;Oxford University Press, USA;Romance
140030344;The Nice and the Good;Iris Murdoch;jap;1978;362;Penguin Books;Poetry
3216642;Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch;Terry Pratchett;jap;2006;491;William Morrow;Mystery
764200925;No More Christian Nice Guy: When Being Nice--Instead of Good--Hurts Men, Women and Children;Paul Coughlin;jap;2005;224;Bethany House Publishers;Horror
1594970980;Buenos Presagios: las buenas y ajustadas profecías de Agnes La Chalada;Terry Pratchett;jap;2005;318;Norma Editorial;Biography
631231277;Philosophical Investigations;Ludwig Wittgenstein;jap;2001;464;Blackwell Publishing, Inc.;Romance
60936649;Wittgenstein's Poker: The Story of a Ten-Minute Argument Between Two Great Philosophers;David Edmonds;jap;2002;368;Ecco;Poetry
415254086;Tractatus Logico-Philosophicus;Ludwig Wittgenstein;jap;2001;142;Routledge Classics;Mystery
631169407;On Certainty;Ludwig Wittgenstein;jap;1991;114;Wiley-Blackwell;Horror
674954017;Wittgenstein on Rules and Private Language: An Elementary Exposition;Saul A. Kripke;jap;1984;160;Harvard University Press;Biography
140159959;Ludwig Wittgenstein: The Duty of Genius;Ray Monk;jap;1991;704;Penguin Books;Biography
1566631327;Wittgenstein's Vienna;Allan Janik;jap;1996;315;Ivan R. Dee Publisher;Romance
61312118;The Blue and Brown Books;Ludwig Wittgenstein;jap;1965;208;Harper & Row (NYC et al.);Poetry
192854119;Wittgenstein: A Very Short Introduction;A.C. Grayling;jap;2001;160;Oxford University Press, USA;Mystery
300093055;Long Day's Journey into Night;Eugene O'Neill;jap;2002;179;Yale University Press;Horror
517126060;Long Days Journey Into War: December 7, 1941;Stanley Weintraub;jap;1994;0;Random House Value Publishing;Biography
393700178;Family Reconstruction: Long Day's Journey into Light;William F. Nerin;jap;1986;240;W. W. Norton  Company;Romance
295976918;Long Day's Journey: The Steamboat & Stagecoach Era in the Northern West;Carlos A. Schwantes;jap;1999;408;University of Washington Press;Poetry
805780440;Long Day's Journey Into Night: Native Eloquence;Michael Hinden;jap;1990;130;Twayne Publishers;Mystery
2707301485;En attendant Godot;Samuel Beckett;jap;1995;124;Éditions de Minuit;Horror
1840025956;The Coming of Godot: A Short History of a Masterpiece;Jonathan Croall;jap;2006;128;Oberon Books;Biography
313308799;Samuel Beckett's Waiting for Godot: A Reference Guide;William Hutchings;jap;2000;186;Praeger;Romance
972707301;Eva: Eloge de Ma Fille;Irina Ionesco;jap;2004;151;Alice Press;Poetry
802130798;The Bald Soprano and Other Plays;Eugène Ionesco;jap;1994;160;Grove Press;Mystery
306808358;Present Past Past Present;Eugène Ionesco;jap;1998;192;Da Capo Press;Horror
714539899;The Hermit;Eugène Ionesco;jap;1991;169;;Biography
802151108;Three Plays: Exit the King / The Killer / Macbett;Eugène Ionesco;jap;1994;105;Grove Press;Biography
3125981000;Rinoceros. Texte et documents. (Lernmaterialien);Eugène Ionesco;jap;2000;45;Klett;Romance
451530071;The Playboy of the Western World and Other Plays;J.M. Synge;jap;2006;160;Signet Classics;Poetry
486636127;Tensor Calculus;J.L. Synge;jap;1978;336;Dover Publications;Biography
1599150140;The Discovery of New Worlds (Story of the World, #2);Margaret Bertha Synge;jap;2006;252;Yesterday's Classics;Romance
1851493590;Art of Embroidery: History of Style and Technique;Lanto Synge;jap;2005;352;ACC Distribution;Poetry
486280918;Eleven Short Stories: A Dual-Language Book;Luigi Pirandello;jap;1994;208;Dover Publications;Mystery
140189220;Six Characters in Search of an Author and Other Plays;Luigi Pirandello;jap;1995;224;Penguin Classics;Horror
486284590;The Oil Jar and Other Stories;Luigi Pirandello;jap;1995;96;Dover Publications;Biography
937832260;Tales of Madness;Adolph Caso;jap;1984;144;Dante University of America Press;Romance
1590171152;The Late Mattia Pascal;Luigi Pirandello;jap;2004;272;NYRB Classics;Poetry
941419746;One, No One and One Hundred Thousand;Luigi Pirandello;jap;1992;176;Marsilio Publishers;Mystery
802141943;Henry IV;Luigi Pirandello;jap;2005;80;Grove/Atlantic, Inc.;Horror
937832316;Tales of Suicide;Luigi Pirandello;jap;1988;218;Dante University of America Press;Biography
413575608;Three Plays;Luigi Pirandello;jap;1985;200;Methuen Publishing;Biography
373247958;Sierra's Homecoming (McKettricks, #5);Linda Lael Miller;jap;2006;248;Silhouette Desire;Romance
553353896;Homecoming: Reclaiming and Healing Your Inner Child;John Bradshaw;jap;1992;304;Bantam;Poetry
689851324;Homecoming (Tillerman Cycle, #1);Cynthia Voigt;jap;2002;416;Simon Pulse;Mystery
373874103;Christmas Homecoming;Lenora Worth;jap;2006;248;Love Inspired;Horror
634042220;The Gaithers - Homecoming Souvenir Songbook, Volume 1;Gillespie Hayes Allen;jap;1998;180;Word Music;Biography
806526831;Southern Homecoming Traditions: Recipes and Remembrances;Carolyn Quick Tillery;jap;2006;320;Citadel;Romance
802150497;Complete Works, Vol. 3: The Homecoming / Tea Party / The Basement / Landscape / Silence / Revue Sketches;Harold Pinter;jap;1994;248;Grove Press;Poetry
815335903;David Mamet's Glengarry Glen Ross;Leslie Kane;jap;1999;318;Routledge;Mystery
307274977;Buried Child;Sam Shepard;jap;2006;120;Vintage;Horror
773498109;A Reconstruction-Analysis of Buried Child by Playwright Sam Shepard;Frederick J. Perry;jap;1992;148;Mellen University Press;Biography
553346113;Seven Plays;Sam Shepard;jap;1984;336;Dial Press Trade Paperback;Romance
805069852;You Come Too: Favorite Poems for Readers of All Ages;Robert Frost;jap;2002;92;Owlet Paperbacks;Poetry
743277708;Watership Down;Richard  Adams;jap;2005;476;Charles Scribner's Sons;Mystery
517289369;Tales from Watership Down;Richard  Adams;jap;1998;267;Random House;Horror
618445579;The Bake Shop Ghost;Jacqueline K. Ogburn;jap;2005;32;HMH Books for Young Readers;Biography
1932425683;The Magic Raincoat;Ryan David;jap;2007;40;Front Street, Incorporated;Biography
618339248;The Journey That Saved Curious George: The True Wartime Escape of Margret and H.A. Rey;Louise Borden;jap;2005;80;HMH Books for Young Readers;Romance
801831393;Laocoon: An Essay on the Limits of Painting and Poetry;Gotthold Ephraim Lessing;jap;1984;296;Johns Hopkins University Press;Poetry
486443876;Laocoon: An Essay upon the Limits of Painting and Poetry;Gotthold Ephraim Lessing;jap;2005;272;Dover Publications;Biography
2705661468;Laocoon;Gotthold Ephraim Lessing;jap;1990;237;Hermann;Romance
814324045;Laocoon's Body and the Aesthetics of Pain: Winckelmann, Lessing, Herder, Moritz, Goethe;Simon Richter;jap;1992;231;Wayne State University Press;Poetry
460008439;Laocoon and Other Writings;Gotthold Ephraim Lessing;jap;1959;295;Dutton Books;Mystery
571162304;The Cure at Troy;Seamus Heaney;jap;2002;81;Faber  Faber;Horror
521402409;All the Sad Young Men (Works of F. Scott Fitzgerald);F. Scott Fitzgerald;jap;2007;504;Cambridge University Press;Biography
932966187;The Ballad of the Sad Young Men and Other Verse;Fran Landesman;jap;1982;64;Permanent Press (NY);Romance
374529264;Memoirs of Hadrian;Marguerite Yourcenar;jap;2005;347;Farrar, Straus and Giroux;Poetry
262661373;Nightwork: A History of Hacks and Pranks at MIT;T.F. Peterson;jap;2003;190;MIT Press (MA);Mystery
226014878;Nightwork: Sexuality, Pleasure, and Corporate Masculinity in a Tokyo Hostess Club;Anne Allison;jap;1994;228;University of Chicago Press;Horror
1564782395;Nightwork;Christine Schutt;jap;2000;129;Dalkey Archive Press;Biography
60593245;Every Book Its Reader: The Power of the Printed Word to Stir the World;Nicholas A. Basbanes;jap;2006;400;Harper Perennial;Biography
60580801;A Splendor of Letters: The Permanence of Books in an Impermanent World;Nicholas A. Basbanes;jap;2004;464;Harper Perennial;Romance
805074414;Among the Gently Mad: Strategies and Perspectives for the Book Hunter in the 21st Century;Nicholas A. Basbanes;jap;2003;272;Holt McDougal;Poetry
141185600;Invitation to a Beheading;Vladimir Nabokov;jap;2015;192;Penguin Books Ltd;Mystery
679725229;Ada, or Ardor: A Family Chronicle;Vladimir Nabokov;jap;1990;604;Vintage;Horror
679726098;Strong Opinions;Vladimir Nabokov;jap;1990;368;Vintage;Biography
1843910780;The Return;Joseph Conrad;jap;2004;75;Hesperus Press;Romance
815411120;Joseph Conrad: A Biography;Jeffrey Meyers;jap;2001;464;Cooper Square Press;Poetry
140185135;Youth / Heart of Darkness / The End of the Tether;Joseph Conrad;jap;1995;384;Penguin Classics;Mystery
140150331;The Portable Conrad;Joseph Conrad;jap;1976;762;Penguin Books;Horror
1551111721;Lord Jim;Joseph Conrad;jap;2000;455;Broadview Press Inc;Biography
192801732;Typhoon and Other Tales;Joseph Conrad;jap;2003;304;Oxford University Press;Romance
140182586;Chance;Joseph Conrad;jap;2001;400;Penguin Books;Poetry
804423881;Eugene Ionesco;Ronald Hayman;jap;1976;214;Frederick Ungar;Mystery
30810248;Conversations with Eugene Ionesco;Claude Bonnefoy;jap;1971;187;Holt McDougal;Horror
525467343;Stopping by Woods on a Snowy Evening;Robert Frost;jap;2001;32;Dutton Children's Books;Biography
805069860;The Poetry of Robert Frost: The Collected Poems, Complete and Unabridged;Robert Frost;jap;2002;607;Owl Books;Biography
1400040663;Frost;Thomas Bernhard;jap;2006;342;Alfred A. Knopf;Romance
486275507;The Road Not Taken and Other Poems;Robert Frost;jap;1993;49;Dover Publications;Poetry
312983328;Robert Frost's Poems;Robert Frost;jap;2002;288;St. Martin's Paperbacks;Biography
1401308643;Ask Supernanny: What Every Parent Wants to Know;Jo Frost;jap;2006;224;Kingswell;Romance
198320027;Selected Poems: Robert Frost;Robert Frost;jap;1998;160;Oxford University Press, USA;Poetry
1883011060;Collected Poems, Prose, and Plays;Robert Frost;jap;1995;1036;Library of America;Mystery
674023110;The Notebooks of Robert Frost;Robert Frost;jap;2007;809;Belknap Press;Horror
805063412;Robert Frost: A Life;Jay Parini;jap;2000;514;Owl Books (NY);Biography
684824345;Risking Elizabeth;Walter Mccloskey;jap;1997;302;Simon & Schuster;Romance
1550549804;Risking It All: My Student, My Lover, My Story;Heather E. Ingram;jap;2004;276;Greystone Books;Poetry
679763961;Three Plays: Desire Under the Elms / Strange Interlude / Mourning Becomes Electra;Eugene O'Neill;jap;1995;424;Vintage;Mystery
822210894;A Streetcar Named Desire;Tennessee Williams;jap;1952;107;Dramatists Play Service;Horror
965624765;Until They Bring the Streetcars Back;Stanley Gordon West;jap;1997;276;Lexington Marshall Publishing, LLC;Biography
312321660;"When Blanche Met Brando: The Scandalous Story of ""a Streetcar Named Desire""";Sam Staggs;jap;2006;394;St. Martin's Griffin;Biography
674842111;Streetcar Suburbs: The Process of Growth in Boston, 1870-1900;Sam Bass Warner, Jr.;jap;1978;236;Harvard University Press;Romance
1586634496;A Streetcar Named Desire (SparkNotes Literature Guide);SparkNotes;jap;2002;96;SparkNotes;Poetry
822005336;CliffNotes on Williams' Glass Menagerie & Streetcar Named Desire (Cliffs Notes);James Lamar Roberts;jap;1965;88;Cliffs Notes;Mystery
1847287425;The Motorman...and His Duties the Classic Handbook for Electric Trolley, Streetcar and Interurban Motormen;Ludwig Gutmann;jap;2006;184;Lulu.com;Horror
738531154;Portland's Streetcars;Richard     Thompson;jap;2006;128;Arcadia Publishing;Biography
573640351;A Soldier's Play;Charles Fuller;jap;2011;126;Samuel French, Inc.;Romance
595001513;Coolness and Courage: A Buffalo Soldier Play;Terry Kroenung;jap;2000;108;Writers Club Press;Poetry
1591136440;The Play Soldier;Chet Green;jap;2011;328;Booklocker.com, Inc.;Mystery
439439248;Let's Play Soldier, George Washington! (Before I Made History);Peter Roop;jap;1948;64;Scholastic Inc.;Horror
573640394;"""Master Harold""...and the boys";Athol Fugard;jap;2010;78;Samuel French, Inc.;Biography
810916746;Harold Lloyd: Master Comedian;Jeffrey Vance;jap;2002;240;ABRAMS;Romance
613181298;Master Harold...and the Boys;Athol Fugard;jap;1984;64;Turtleback Books;Poetry
155054830;Master Harold and the Boys;Stephen R. Mandell;jap;1997;192;Cengage Learning;Mystery
786809930;Return to Ithaca (Tales from the Odyssey, #5);Mary Pope Osborne;jap;2004;112;Little, Brown Books for Young Readers;Horror
865475245;The New Testament;Richmond Lattimore;jap;1997;608;North Point Press;Biography
226469441;Greek Lyrics;Richmond Lattimore;jap;1960;82;University of Chicago Press;Biography
859896846;Homer's Iliad: A Commentary on the translation of Richmond Lattimore;Norman Postlethwaite;jap;2000;336;Liverpool University Press;Romance
856686271;The Iliad, Books 8-9 (Classical Texts Series);Homer;jap;1996;224;Aris and Phillips;Poetry
1589970764;Adventures In Odyssey Just In Time (Adventures in Odyssey: the Gold Audio Series);AIO Team;jap;2005;4;Focus on the Family Publishing;Biography
1597260452;Aldo Leopold's Odyssey: Rediscovering the Author of A Sand County Almanac;Julianne Lutz Newton;jap;2006;504;Island Press;Romance
1589972899;At Home and Abroad;AIO Team;jap;2006;4;Tyndale Entertainment;Poetry
786809310;The Gray-Eyed Goddess (Tales from the Odyssey, #4);Mary Pope Osborne;jap;2003;128;Little, Brown Books for Young Readers;Mystery
811216691;Memoirs;Tennessee Williams;jap;2006;368;New Directions;Horror
1883011868;Plays 1937-1955;Tennessee Williams;jap;2000;975;Library of America;Biography
1883011876;Plays 1957-1980;Tennessee Williams;jap;2000;975;Library of America;Romance
1601824211;Tennessee Williams in Provincetown;David  Kaplan;jap;2007;129;Hansen Pub. Co.;Poetry
811216004;The Selected Letters, Vol. 2: 1945-1957;Tennessee Williams;jap;2004;662;New Directions Publishing Corporation;Mystery
811212157;The Theatre of Tennessee Williams, Vol. 6: 27 Wagons Full of Cotton and Other Short Plays (Theatre of Tennessee Williams);Tennessee Williams;jap;1992;358;New Directions;Horror
451529146;Four Plays;Tennessee Williams;jap;2003;496;Signet Classics;Biography
816064296;Critical Companion to Tennessee Williams;Alycia Smith-Howard;jap;2005;448;Checkmark Books;Biography
140437916;Saint Joan;George Bernard Shaw;jap;2001;160;Penguin Classics;Romance
887380050;The Intelligent Woman's Guide to Socialism, Capitalism, Sovietism and Fascism;George Bernard Shaw;jap;1984;565;Transaction Publishers;Poetry
275937640;George Bernard Shaw and the Socialist Theatre;Tracy C. Davis;jap;1994;216;Praeger;Mystery
802118313;The Grove Centenary Editions of Samuel Beckett (4 Volumes);Samuel Beckett;jap;2006;2136;Grove Press;Horror
375400702;Molloy, Malone Dies, The Unnamable (The Trilogy, #1-3);Samuel Beckett;jap;1997;512;Everyman's Library;Biography
802118194;The Dramatic Works of Samuel Beckett (Works, Centenary Editions 3);Samuel Beckett;jap;2006;520;Grove Press;Romance
802140491;The Grove Companion to Samuel Beckett: A Reader's Guide to His Works, Life, and Thought;C.J. Ackerly;jap;2004;608;Grove Press;Poetry
802118178;Novels I of Samuel Beckett: Volume I of The Grove Centenary Editions;Samuel Beckett;jap;2006;496;Grove Press;Mystery
1593760876;How it Was: A Memoir of Samuel Beckett;Anne Atik;jap;2005;140;Counterpoint;Horror
892969598;The Adventures of Race Williams;Carroll John Daly;jap;1989;342;Mysterious Press;Biography
691102830;Playing the Race Card: Melodramas of Black and White from Uncle Tom to O. J. Simpson;Linda Williams;jap;2002;424;Princeton University Press;Romance
60974362;The Hidden Hand;Carroll John Daly;jap;1992;272;Harper Perennial;Poetry
195309626;The Works of William Sanders Scarborough: Black Classicist and Race Leader;William Sanders Scarborough;jap;2006;508;Oxford University Press, USA;Mystery
930330013;Murder from the East;Carroll John Daly;jap;1935;312;International Polygonics;Horror
312295430;Education as My Agenda: Gertrude Williams, Race & the Baltimore Public Schools;Jo Ann Ooiman Robinson;jap;2005;336;Palgrave Macmillan;Biography
674014707;Alchemy of Race and Rights;Patricia J. Williams;jap;1991;263;Harvard University Press;Biography
374525331;Seeing a Color-Blind Future: The Paradox of Race;Patricia J. Williams;jap;1998;84;Farrar, Strauss & Giroux-3pl;Romance
142437263;The Scarlet Letter;Nathaniel Hawthorne;jap;2003;279;Penguin Books;Poetry
43256900;The Scarlet Letter and Other Writings;Nathaniel Hawthorne;jap;2004;768;W. W. Norton & Company;Biography
764587242;Nathaniel Hawthorne's The Scarlet Letter;Nathaniel Hawthorne;jap;2001;240;Cliffs Notes;Romance
764586050;Cliffsnotes on Hawthorne's the Scarlet Letter;Susan Van Kirk;jap;2000;132;Cliffs Notes;Poetry
940450038;Tales and Sketches;Nathaniel Hawthorne;jap;1982;1493;Library of America;Mystery
1425542654;Passages from the English notebooks of Nathaniel Hawthorne;Nathaniel Hawthorne;jap;2006;400;University of Michigan Library;Horror
812034325;Ernest Hemingway's the Old Man and the Sea;Jim Auer;jap;1984;106;Barron's Educational Series;Biography
231070837;Marine Lover of Friedrich Nietzsche;Luce Irigaray;jap;1991;176;Columbia University Press;Romance
804741719;Human, All Too Human (Complete Works 3);Friedrich Nietzsche;jap;2000;396;Stanford University Press (Stanford, CA);Poetry
1428628967;The Philosophy Of Friedrich Nietzsche;H.L. Mencken;jap;2006;316;Kessinger Publishing;Mystery
679783393;Basic Writings of Nietzsche;Friedrich Nietzsche;jap;2001;862;Random House, Inc.;Horror
1571132805;Friedrich Nietzsche And Weimar Classicism;Paul  Bishop;jap;2004;293;Camden House (NY);Biography
140449230;Beyond Good and Evil;Friedrich Nietzsche;jap;2003;240;Penguin Classics;Biography
521599636;Daybreak: Thoughts on the Prejudices of Morality;Friedrich Nietzsche;jap;1997;292;Cambridge University Press;Romance
1884365205;The Anti-Christ;Friedrich Nietzsche;jap;1999;91;See Sharp Press;Poetry
439635810;How To Draw The Legend Of Zelda    (troll);Michael Teitelbaum;jap;2004;32;Scholastic;Mystery
375760814;Savage Beauty: The Life of Edna St. Vincent Millay;Nancy Milford;jap;2002;608;Random House Trade;Horror
2864240157;Premières Histoires;João Guimarães Rosa;jap;1995;205;Métailié;Biography
140280464;My Year of Meats;Ruth Ozeki;jap;1999;366;Penguin Books;Romance
3492230024;Beef;Ruth Ozeki;jap;2000;383;Piper;Poetry
4770020406;Kids' Trips in Tokyo: A Family Guide to One-Day Outings;Ivy Maeda;jap;1998;280;Kodansha;Mystery
2266104462;Mon épouse américaine;Ruth Ozeki;jap;2001;445;Pocket;Horror
1563271389;Handbook of Quality Tools;Tetsuichi Asaka;jap;1996;315;Productivity Press;Biography
4770030061;Inside and Other Short Fiction: Japanese Women by Japanese Women;Cathy Layne;jap;2006;237;Kodansha;Romance
743243803;The Partly Cloudy Patriot;Sarah Vowell;jap;2003;197;Simon  Schuster;Poetry
517369834;Straight Man;Richard Russo;jap;1997;0;Random House Value Publishing;Mystery
99276496;The Risk Pool;Richard Russo;jap;1998;479;Vintage;Horror
767914627;The Mad Dog 100: The Greatest Sports Arguments of All Time;Chris Russo;jap;2004;304;Three Rivers Press;Biography
375412867;Mohawk;Richard Russo;jap;2001;317;Knopf;Biography
1582343896;Supermob: How Sidney Korshak and His Criminal Associates Became America's Hidden Power Brokers;Gus Russo;jap;2006;640;Bloomsbury (NYC);Romance
1841764469;The Russo-Japanese War 1904–1905;Geoffrey Jukes;jap;2002;96;Osprey Publishing;Poetry
679454683;The Lay of the Land;Richard Ford;jap;2006;485;Alfred A. Knopf;Biography
847826694;Tom Ford;Graydon Carter;jap;2008;416;Rizzoli;Romance
61227129;Spiritual Divorce: Divorce as a Catalyst for an Extraordinary Life;Debbie Ford;jap;2006;224;HarperOne;Poetry
375707255;The People's Tycoon: Henry Ford and the American Century;Steven Watts;jap;2006;656;Vintage;Mystery
1932494138;Deuce: 75 Years of the '32 Ford;Robert Genat;jap;2006;191;Cartech;Horror
679726225;Wilderness: The Lost Writings, Vol. 1;Jim Morrison;jap;1989;214;Random House Vintage Books;Biography
758207301;When Somebody Loves You Back (Soulmates Dissipate, #6);Mary B. Morrison;jap;2006;285;Dafina Books;Romance
715633740;Rising Up and Rising Down: Some Thoughts on Violence, Freedom and Urgent Means;William T. Vollmann;jap;2005;733;Gerald Duckworth & Co Ltd;Poetry
330296540;You Bright and Risen Angels;William T. Vollmann;jap;1988;656;Picador;Mystery
781741629;Canadian Community as Partner;Ardene Robinson Vollman;jap;2003;512;LWW;Horror
330302663;The Rainbow Stories;William T. Vollmann;jap;1990;560;Picador;Biography
811216543;Journey to the End of the Night;Louis-Ferdinand Céline;jap;2006;453;New Directions;Biography
143036599;Europe Central;William T. Vollmann;jap;2005;811;Penguin;Romance
1740597630;Central Europe (Lonely Planet Guide);Steve Kokker;jap;2005;616;Lonely Planet;Poetry
195148258;Central Europe: Enemies, Neighbors, Friends;Lonnie R. Johnson;jap;2001;368;Oxford University Press, USA;Mystery
295981466;Historical Atlas of Central Europe (History of East Central Europe, Vol. 1);Paul Robert Magocsi;jap;2002;288;University of Washington Press;Horror
295953578;East Central Europe between the Two World Wars;Joseph Rothschild;jap;1974;438;University of Washington Press;Biography
1864502266;Lonely Planet Central Europe Phrasebook;Richard Nebesky;jap;2001;384;Lonely Planet;Romance
1400010942;Fodor's Eastern and Central Europe, 20th Edition: The Guide for All Budgets, Where to Stay, Eat, and Explore On and Off the Beaten Path (Fodor's Gold Guides);Fodor's Travel Publications Inc.;jap;2008;656;Fodor's;Poetry
821360558;Mobilizing Private Finance for Local Infrastructure in Europe and Central Asia: An Alternative Public Private Partnership Framework;Michel Noël;jap;2004;86;World Bank Publications;Mystery
765760002;Great Jewish Cities of Central and Eastern Europe: A Travel Guide & Resource Book to Prague, Warsaw, Crakow & Budapest;Eli Valley;jap;1999;538;Jason Aronson;Horror
1933515015;The Perfect Assassin (David Slaton, #1);Ward Larsen;jap;2006;345;Oceanview Publishing;Biography
393979164;Passing;Nella Larsen;jap;2007;546;W. W. Norton & Company;Romance
786868708;Breaking the Limit: One Woman's Motorcycle Journey Through North America;Karen Larsen;jap;2004;384;Hachette Books;Poetry
1582972516;How to Write a Book Proposal;Michael Larsen;jap;2004;288;Writer's Digest Books;Mystery
385721005;The Complete Fiction of Nella Larsen: Passing, Quicksand, and the Stories;Nella Larsen;jap;2001;278;Anchor Books;Horror
964399989;Tool Making for Woodworkers;Ray Larsen;jap;1997;160;Fox Chapel Publishing;Biography
825430852;Company of the Preachers, vol 1;David L. Larsen;jap;1998;416;Kregel Publications;Biography
375712909;The Tulip and the Pope: A Nun's Story;Deborah Larsen;jap;2006;288;Vintage;Romance
385421494;An Intimation of Things Distant: The Collected Fiction of Nella Larsen;Nella Larsen;jap;1992;279;Anchor;Poetry
1559707860;Wise Thoughts for Every Day: On God, Love, the Human Spirit, and Living a Good Life;Leo Tolstoy;jap;2005;366;Arcade Publishing;Biography
684837935;A Calendar of Wisdom: Daily Thoughts to Nourish the Soul;Leo Tolstoy;jap;1997;384;Scribner;Romance
1570031436;Understanding Boris Pasternak;Larissa Rudova;jap;1997;220;University of South Carolina Press;Poetry
811201350;Safe Conduct: An Autobiography and Other Writings;Boris Pasternak;jap;2009;256;New Directions;Mystery
521520746;Boris Pasternak 2 Volume Paperback Set: A Literary Biography;Christopher Barnes;jap;2004;1040;Cambridge University Press;Horror
940322714;Letters: Summer 1926;Boris Pasternak;jap;2001;380;NYRB Classics;Biography
801435340;The Same Solitude;Catherine Ciepiela;jap;2006;303;Cornell University Press;Romance
674079051;Boris Pasternak: The Poet and His Politics;Lazar Fleishman;jap;1990;359;Harvard University Press;Poetry
809302934;Pasternak's Dr. Zhivago;Mary F. Rowland;jap;1968;232;Southern Illinois University Press;Mystery
810118815;The Author as Hero: Self and Tradition in Bulgakov, Pasternak, and Nabokov;Justin Weir;jap;2002;147;Northwestern University Press;Horror
